1.26,1.26,1.71,-0.00,-0.00
1.26,1.26,1.71,-0.00,-0.00
1.26,1.26,1.71,-0.00,-0.00
1.26,1.26,1.71,-0.00,-0.00
1.26,1.26,1.71,-0.00,-0.00
1.26,1.26,1.71,-0.00,-0.00
1.26,1.26,1.71,-0.00,-0.00
1.26,1.26,1.71,-0.00,-0.00
1.26,1.26,1.71,-0.00,-0.00
1.26,1.26,1.71,-0.00,-0.00
1.41,1.41,3.19,1.94,3.47
5.90,5.90,4.59,15.09,16.34
7.85,7.85,8.83,28.96,29.15
7.06,7.06,11.54,40.01,40.07
7.80,7.80,23.64,60.19,61.44
7.16,7.16,25.21,76.00,80.03
9.65,9.65,22.11,78.48,80.76
13.91,13.91,21.98,75.82,79.93
16.23,16.23,23.34,73.58,78.02
17.90,17.90,23.22,73.28,77.76
24.49,24.49,24.51,72.11,76.32
27.67,27.67,21.18,72.69,76.09
29.19,29.19,22.44,71.94,74.58
25.50,25.50,20.32,71.85,74.14
21.10,21.10,20.64,71.32,73.49
22.72,22.72,22.15,70.62,72.23
21.37,21.37,22.91,70.15,71.59
25.17,25.17,23.46,69.66,70.86
26.44,26.44,26.39,68.83,70.54
27.64,27.64,26.81,68.18,69.65
26.68,26.68,27.40,68.99,70.61
26.06,26.06,26.10,68.51,69.79
24.71,24.71,23.64,68.21,68.96
24.58,24.58,22.84,67.74,68.49
21.46,21.46,22.06,66.83,67.39
22.34,22.34,21.89,67.90,67.59
27.23,27.23,28.53,66.90,67.31
28.65,28.65,28.77,65.08,65.44
30.54,30.54,28.57,64.58,64.62
29.37,29.37,28.96,66.21,62.15
26.87,26.87,26.89,67.39,63.85
24.69,24.69,25.85,66.37,64.69
21.43,21.43,29.41,64.76,66.34
23.35,23.35,35.61,56.69,70.24
21.55,21.55,36.46,64.22,78.93
23.87,23.87,32.94,64.16,78.12
29.24,29.24,32.25,58.75,64.47
32.86,32.86,29.41,53.81,66.79
32.61,32.61,27.19,54.44,63.83
32.86,32.86,27.82,47.54,56.17
30.73,30.73,27.96,38.81,49.47
31.44,31.44,28.61,41.91,47.54
30.73,30.73,25.54,40.27,47.37
29.80,29.80,23.80,39.46,44.44
29.32,29.32,20.46,40.01,41.76
37.48,37.48,23.37,37.33,45.88
26.53,26.53,13.40,44.73,51.10
11.56,11.56,16.77,57.57,55.60
